,image_name,x_1,y_1,x_2,y_2,category,category_type,category_type_name,width,height,area,evaluation_status,category_encoding
271605,img/Panda-Hood_Pajama_Onesie/img_00000064.jpg,25,50,176,285,Onesie,3,Full Body,151,235,35485,train,7
271610,img/Panda-Hood_Pajama_Onesie/img_00000069.jpg,42,5,188,288,Onesie,3,Full Body,146,283,41318,train,7
272113,img/Paisley_Print_Kaftan/img_00000003.jpg,1,1,215,300,Kaftan,3,Full Body,214,299,63986,train,6
272114,img/Paisley_Print_Kaftan/img_00000004.jpg,28,25,98,188,Kaftan,3,Full Body,70,163,11410,train,6
272115,img/Paisley_Print_Kaftan/img_00000005.jpg,32,1,267,300,Kaftan,3,Full Body,235,299,70265,train,6
272116,img/Paisley_Print_Kaftan/img_00000006.jpg,33,34,125,244,Kaftan,3,Full Body,92,210,19320,train,6
272117,img/Paisley_Print_Kaftan/img_00000007.jpg,21,1,123,293,Kaftan,3,Full Body,102,292,29784,train,6
272118,img/Paisley_Print_Kaftan/img_00000008.jpg,52,1,160,300,Kaftan,3,Full Body,108,299,32292,train,6
272119,img/Paisley_Print_Kaftan/img_00000009.jpg,33,1,277,300,Kaftan,3,Full Body,244,299,72956,train,6
272120,img/Paisley_Print_Kaftan/img_00000010.jpg,39,1,269,300,Kaftan,3,Full Body,230,299,68770,train,6
272122,img/Paisley_Print_Kaftan/img_00000012.jpg,155,49,300,300,Kaftan,3,Full Body,145,251,36395,train,6
272123,img/Paisley_Print_Kaftan/img_00000013.jpg,61,46,135,300,Kaftan,3,Full Body,74,254,18796,train,6
272124,img/Paisley_Print_Kaftan/img_00000014.jpg,1,1,200,300,Kaftan,3,Full Body,199,299,59501,train,6
272125,img/Paisley_Print_Kaftan/img_00000015.jpg,30,46,122,244,Kaftan,3,Full Body,92,198,18216,train,6
272126,img/Paisley_Print_Kaftan/img_00000016.jpg,1,3,300,300,Kaftan,3,Full Body,299,297,88803,train,6
272127,img/Paisley_Print_Kaftan/img_00000017.jpg,36,1,269,300,Kaftan,3,Full Body,233,299,69667,train,6
272128,img/Paisley_Print_Kaftan/img_00000018.jpg,15,15,181,292,Kaftan,3,Full Body,166,277,45982,train,6
272130,img/Paisley_Print_Kaftan/img_00000020.jpg,43,1,168,300,Kaftan,3,Full Body,125,299,37375,train,6
272131,img/Paisley_Print_Kaftan/img_00000021.jpg,72,8,244,300,Kaftan,3,Full Body,172,292,50224,train,6
272132,img/Paisley_Print_Kaftan/img_00000022.jpg,41,1,178,300,Kaftan,3,Full Body,137,299,40963,train,6
272133,img/Paisley_Print_Kaftan/img_00000023.jpg,1,1,225,300,Kaftan,3,Full Body,224,299,66976,train,6
272135,img/Paisley_Print_Kaftan/img_00000025.jpg,84,1,228,280,Kaftan,3,Full Body,144,279,40176,train,6
272136,img/Paisley_Print_Kaftan/img_00000026.jpg,1,1,211,300,Kaftan,3,Full Body,210,299,62790,train,6
272137,img/Paisley_Print_Kaftan/img_00000027.jpg,28,35,192,300,Kaftan,3,Full Body,164,265,43460,train,6
272138,img/Paisley_Print_Kaftan/img_00000028.jpg,38,1,270,300,Kaftan,3,Full Body,232,299,69368,train,6
272139,img/Paisley_Print_Kaftan/img_00000029.jpg,54,1,253,300,Kaftan,3,Full Body,199,299,59501,train,6
272140,img/Paisley_Print_Kaftan/img_00000030.jpg,95,32,203,203,Kaftan,3,Full Body,108,171,18468,train,6
272141,img/Paisley_Print_Kaftan/img_00000031.jpg,53,29,189,295,Kaftan,3,Full Body,136,266,36176,train,6
272142,img/Paisley_Print_Kaftan/img_00000032.jpg,39,1,193,271,Kaftan,3,Full Body,154,270,41580,train,6
272143,img/Paisley_Print_Kaftan/img_00000033.jpg,60,8,252,300,Kaftan,3,Full Body,192,292,56064,train,6
272145,img/Paisley_Print_Kaftan/img_00000035.jpg,15,1,295,300,Kaftan,3,Full Body,280,299,83720,train,6
272146,img/Paisley_Print_Kaftan/img_00000036.jpg,19,1,198,300,Kaftan,3,Full Body,179,299,53521,train,6
272147,img/Paisley_Print_Kaftan/img_00000037.jpg,92,10,236,228,Kaftan,3,Full Body,144,218,31392,train,6
272149,img/Paisley_Print_Kaftan/img_00000039.jpg,74,1,242,276,Kaftan,3,Full Body,168,275,46200,train,6
272150,img/Paisley_Print_Kaftan/img_00000040.jpg,59,26,187,297,Kaftan,3,Full Body,128,271,34688,train,6
272151,img/Paisley_Print_Kaftan/img_00000041.jpg,49,25,169,300,Kaftan,3,Full Body,120,275,33000,train,6
272152,img/Paisley_Print_Kaftan/img_00000042.jpg,26,36,156,262,Kaftan,3,Full Body,130,226,29380,train,6
272153,img/Paisley_Print_Kaftan/img_00000043.jpg,72,46,163,213,Kaftan,3,Full Body,91,167,15197,train,6
272154,img/Paisley_Print_Kaftan/img_00000044.jpg,43,11,161,185,Kaftan,3,Full Body,118,174,20532,train,6
272157,img/Paisley_Print_Kaftan/img_00000047.jpg,16,1,160,300,Kaftan,3,Full Body,144,299,43056,train,6
272158,img/Paisley_Print_Kaftan/img_00000048.jpg,80,7,140,300,Kaftan,3,Full Body,60,293,17580,train,6
272160,img/Paisley_Print_Kaftan/img_00000050.jpg,20,1,286,300,Kaftan,3,Full Body,266,299,79534,train,6
272161,img/Paisley_Print_Kaftan/img_00000051.jpg,61,1,164,300,Kaftan,3,Full Body,103,299,30797,train,6
272162,img/Paisley_Print_Kaftan/img_00000052.jpg,51,37,146,256,Kaftan,3,Full Body,95,219,20805,train,6
272164,img/Paisley_Print_Kaftan/img_00000054.jpg,11,1,174,230,Kaftan,3,Full Body,163,229,37327,train,6
272165,img/Paisley_Print_Kaftan/img_00000055.jpg,1,1,300,300,Kaftan,3,Full Body,299,299,89401,train,6
272166,img/Paisley_Print_Kaftan/img_00000056.jpg,46,1,156,300,Kaftan,3,Full Body,110,299,32890,train,6
272167,img/Paisley_Print_Kaftan/img_00000057.jpg,63,1,172,300,Kaftan,3,Full Body,109,299,32591,train,6
272168,img/Paisley_Print_Kaftan/img_00000058.jpg,15,1,286,300,Kaftan,3,Full Body,271,299,81029,train,6
272169,img/Paisley_Print_Kaftan/img_00000059.jpg,1,6,149,265,Kaftan,3,Full Body,148,259,38332,train,6
272170,img/Paisley_Print_Kaftan/img_00000060.jpg,1,31,83,244,Kaftan,3,Full Body,82,213,17466,train,6
272172,img/Paisley_Print_Kaftan/img_00000062.jpg,15,1,139,259,Kaftan,3,Full Body,124,258,31992,train,6
272173,img/Paisley_Print_Kaftan/img_00000063.jpg,39,24,197,300,Kaftan,3,Full Body,158,276,43608,train,6
272174,img/Paisley_Print_Kaftan/img_00000064.jpg,67,1,241,296,Kaftan,3,Full Body,174,295,51330,train,6
